time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010474489703	8.26169	-6.50072	-3.09705	0.909205	0	lidar	2.12285e-314	9.67284	-9.75791	9.65	-9.75	0.909739	-2.72923
1477010474539772	8.26646	-6.50479	-3.10566	0.914114	0	radar	20.8068	9.86489	-10.0711	9.7	-9.9	0.998626	-2.99586
1477010474589842	8.26725	-6.51329	-3.10553	0.913553	0	lidar	2.12285e-314	9.74713	-10.0467	9.75	-10.05	0.998616	-2.99584
1477010474644816	8.27199	-6.51732	-3.11128	0.916749	0	radar	16.2191	9.75497	-10.1932	9.75	-10.2	0	-2.72857
1477010474699791	8.27254	-6.52662	-3.11114	0.916117	0	lidar	2.12285e-314	9.74697	-10.3629	9.75	-10.35	0	-2.72854
1477010474754750	8.2775	-6.53085	-3.11912	0.920458	0	radar	20.4254	9.77249	-10.4428	9.8	-10.5	0.909773	-2.7293
1477010474809709	8.27811	-6.54077	-3.11897	0.919785	0	lidar	2.12285e-314	9.86261	-10.6462	9.85	-10.65	0.909773	-2.7293
1477010474864685	8.28348	-6.54534	-3.12485	0.922926	0	radar	20.0511	9.86786	-10.8223	9.85	-10.8	0	-2.72846
1477010474919662	8.28383	-6.55598	-3.12469	0.922186	0	lidar	2.12285e-314	9.8455	-10.9408	9.85	-10.95	0	-2.72844
1477010474974658	8.28941	-6.56075	-3.13135	0.925675	0	radar	22.31	9.84594	-11.0973	9.85	-11.1	0	-2.72748
1477010475029655	8.28951	-6.57215	-3.13118	0.924866	0	lidar	2.12285e-314	9.83549	-11.2481	9.85	-11.25	0	-2.72745
1477010475079710	8.29544	-6.57722	-3.13859	0.928675	0	radar	25.685	9.8926	-11.4631	9.85	-11.4	0	-2.9967
1477010475129765	8.29539	-6.58938	-3.13841	0.927803	0	lidar	2.12285e-314	9.87136	-11.5692	9.85	-11.55	0	-2.99671
1477010475184757	8.30159	-6.59468	-3.14345	0.930358	0	radar	25.1328	9.89882	-11.7746	9.8	-11.7	-0.909227	-2.72768
1477010475239750	8.30105	-6.60761	-3.14326	0.929401	0	lidar	2.12285e-314	9.74749	-11.8623	9.75	-11.85	-0.909218	-2.72765
1477010475294773	8.30732	-6.613	-3.14791	0.931728	0	radar	25.5532	9.75738	-12.0161	9.7	-12	-0.908714	-2.72613
1477010475349797	8.30637	-6.62668	-3.14771	0.930693	0	lidar	2.12285e-314	9.65408	-12.1513	9.65	-12.15	-0.908706	-2.7261
1477010475404763	8.31269	-6.63212	-3.15054	0.932107	0	radar	25.0482	9.60373	-12.2428	9.6	-12.25	-0.909639	-1.81931
1477010475459730	8.31136	-6.64627	-3.15034	0.931016	0	lidar	2.12285e-314	9.54006	-12.3354	9.55	-12.35	-0.90964	-1.8193
1477010475514728	8.31758	-6.65164	-3.15079	0.931268	0	radar	23.8555	9.38815	-12.3607	9.45	-12.45	-1.81824	-1.81825
1477010475569727	8.31569	-6.66636	-3.15058	0.930102	0	lidar	2.12285e-314	9.35049	-12.5377	9.35	-12.55	-1.81823	-1.81823
1477010475624757	8.32231	-6.6721	-3.14989	0.929804	0	radar	27.2468	9.33568	-12.8372	9.2	-12.65	-2.72578	-1.81718
1477010475679788	8.31961	-6.6875	-3.14967	0.928542	0	lidar	2.12285e-314	9.04708	-12.7528	9.05	-12.75	-2.72576	-1.81717
1477010475734757	8.32588	-6.69298	-3.15023	0.928845	0	radar	24.8053	8.97697	-12.8161	8.95	-12.85	-1.8192	-1.81921
1477010475789726	8.32263	-6.70891	-3.15	0.927512	0	lidar	2.12285e-314	8.84904	-12.9423	8.85	-12.95	-1.81921	-1.81921
1477010475844715	8.32874	-6.71429	-3.14967	0.927377	0	radar	23.9276	8.64934	-12.9537	8.7	-13.05	-2.72781	-1.81854
1477010475899705	8.32471	-6.73086	-3.14944	0.925951	0	lidar	2.12285e-314	8.5479	-13.1496	8.55	-13.15	-2.7278	-1.81853
1477010475954722	8.33095	-6.73638	-3.14352	0.92312	0	radar	27.99	8.43462	-13.263	8.4	-13.15	-2.72644	0
1477010476009740	8.32631	-6.75304	-3.14329	0.921652	0	lidar	2.12285e-314	8.26001	-13.1483	8.25	-13.15	-2.72641	0
1477010476059726	8.33214	-6.75824	-3.1378	0.91899	0	radar	24.8701	8.10139	-13.1447	8.1	-13.15	-3.00083	0
1477010476109712	8.32685	-6.77504	-3.13757	0.917474	0	lidar	2.12285e-314	7.95138	-13.1593	7.95	-13.15	-3.00084	0
1477010476164747	8.33261	-6.78021	-3.13478	0.916112	0	radar	22.6835	7.85182	-13.2702	7.8	-13.2	-2.72553	-0.908516
1477010476219782	8.3266	-6.79739	-3.13455	0.914526	0	lidar	2.12285e-314	7.64076	-13.2654	7.65	-13.25	-2.72554	-0.908516
1477010476274819	8.33211	-6.80238	-3.12725	0.910895	0	radar	25.3494	7.51359	-13.2891	7.5	-13.2	-2.72544	0.908483
1477010476329856	8.32561	-6.81932	-3.12702	0.909296	0	lidar	2.12285e-314	7.35762	-13.1417	7.35	-13.15	-2.72544	0.908483
1477010476384794	8.33079	-6.82406	-3.12242	0.906967	0	radar	20.3837	7.19553	-13.2012	7.2	-13.15	-2.73035	0
1477010476439732	8.32366	-6.84114	-3.12219	0.905322	0	lidar	2.12285e-314	7.05296	-13.1563	7.05	-13.15	-2.73035	0
1477010476494735	8.32861	-6.84571	-3.11654	0.90242	0	radar	20.2763	6.87644	-13.2105	6.85	-13.15	-3.63616	0
1477010476549738	8.32072	-6.86289	-3.11631	0.900722	0	lidar	2.12285e-314	6.672	-13.1364	6.65	-13.15	-3.63617	0
1477010476604787	8.32536	-6.86721	-3.11339	0.899197	0	radar	16.1096	6.53838	-13.1322	6.55	-13.15	-1.81656	0
1477010476659836	8.31707	-6.88448	-3.11316	0.897469	0	lidar	2.12285e-314	6.46904	-13.1587	6.45	-13.15	-1.81657	0
1477010476714759	8.32137	-6.88854	-3.10729	0.894367	0	radar	17.1143	6.22921	-13.0167	6.3	-13.1	-2.73109	0.910352
1477010476769682	8.31255	-6.90559	-3.10706	0.892623	0	lidar	2.12285e-314	6.15723	-13.0319	6.15	-13.05	-2.73109	0.91036
1477010476824762	8.31652	-6.90938	-3.09841	0.887967	0	radar	20.249	5.95573	-12.8757	6	-12.95	-2.72331	1.81553
1477010476879842	8.30723	-6.92604	-3.0982	0.886224	0	lidar	2.12285e-314	5.85711	-12.8423	5.85	-12.85	-2.72331	1.81554
1477010476934819	8.31108	-6.92974	-3.09255	0.883095	0	radar	14.9719	5.73901	-12.8863	5.7	-12.8	-2.72842	0.909475
1477010476989797	8.30126	-6.94628	-3.09234	0.881329	0	lidar	2.12285e-314	5.5559	-12.7556	5.55	-12.75	-2.72839	0.909466
1477010477044722	8.30472	-6.94965	-3.08484	0.877088	0	radar	16.5359	5.41889	-12.699	5.4	-12.65	-2.731	1.82067
1477010477099647	8.29443	-6.96578	-3.08464	0.875324	0	lidar	2.12285e-314	5.23681	-12.5467	5.25	-12.55	-2.731	1.82066
1477010477154646	8.29752	-6.96884	-3.07806	0.871496	0	radar	13.6458	5.16911	-12.5003	5.15	-12.45	-1.81821	1.8182
1477010477209646	8.28703	-6.98452	-3.07787	0.869752	0	lidar	2.12285e-314	5.04959	-12.3548	5.05	-12.35	-1.8182	1.8182
1477010477259657	8.28986	-6.98736	-3.07141	0.865888	0	radar	12.8155	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957
1477010477309669	8.27919	-7.00252	-3.07122	0.864171	0	lidar	2.12285e-314	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955
1477010477359671	8.28159	-7.00498	-3.06611	0.861025	0	radar	9.09683	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993
1477010477409673	8.27092	-7.01959	-3.06593	0.859346	0	lidar	2.12285e-314	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992
1477010477459668	8.27279	-7.02158	-3.05785	0.854258	0	radar	14.6407	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031
1477010477509663	8.2619	-7.03551	-3.05768	0.852615	0	lidar	2.12285e-314	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003
1477010477559726	8.26362	-7.03734	-3.05326	0.849718	0	radar	6.47563	4.53697	-11.5591	4.55	-11.55	0	1.99749
1477010477609790	8.25293	-7.05074	-3.0531	0.848126	0	lidar	2.12285e-314	4.55238	-11.4548	4.55	-11.45	0	1.99746
1477010477664786	8.25424	-7.05221	-3.04487	0.8426	0	radar	15.8461	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662
1477010477719783	8.24368	-7.0646	-3.04472	0.841088	0	lidar	2.12285e-314	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659
1477010477774786	8.2446	-7.06568	-3.04164	0.838908	0	radar	3.22424	4.39651	-10.8822	4.45	-10.95	0	1.81807
1477010477829789	8.23423	-7.07753	-3.0415	0.837445	0	lidar	2.12285e-314	4.45899	-10.8664	4.45	-10.85	0	1.81808
1477010477884761	8.2351	-7.07856	-3.03667	0.833977	0	radar	6.64726	4.493	-10.7885	4.45	-10.7	0	2.72865
1477010477939734	8.22495	-7.08959	-3.03654	0.832587	0	lidar	2.12285e-314	4.44058	-10.5544	4.45	-10.55	0	2.72864
1477010477994802	8.22538	-7.09019	-3.03215	0.829324	0	radar	5.58067	4.44399	-10.3941	4.45	-10.4	0	2.72392
1477010478049870	8.2155	-7.1004	-3.03204	0.828008	0	lidar	2.12285e-314	4.44086	-10.2469	4.45	-10.25	0	2.72391
1477010478104838	8.21575	-7.10083	-3.02815	0.825031	0	radar	4.65319	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885
1477010478159807	8.20634	-7.11018	-3.02805	0.823804	0	lidar	2.12285e-314	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884
1477010478214806	8.20614	-7.11015	-3.02469	0.821149	0	radar	3.73352	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733
1477010478269805	8.19718	-7.11863	-3.0246	0.820012	0	lidar	2.12285e-314	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732
1477010478324774	8.19692	-7.11853	-3.02178	0.817718	0	radar	2.8704	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288
1477010478379743	8.18856	-7.12619	-3.0217	0.816675	0	lidar	2.12285e-314	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288
1477010478434764	8.18801	-7.12579	-3.01869	0.81416	0	radar	3.61605	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622
1477010478489785	8.18015	-7.13253	-3.01862	0.813211	0	lidar	2.12285e-314	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623
1477010478544824	8.17959	-7.13212	-3.01739	0.812156	0	radar	0.909108	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688
1477010478599864	8.1723	-7.13822	-3.01733	0.811288	0	lidar	2.12285e-314	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688
1477010478654806	8.17142	-7.13747	-3.01557	0.809756	0	radar	1.92676	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014
1477010478709749	8.16477	-7.1427	-3.01552	0.808988	0	lidar	2.12285e-314	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013
1477010478764679	8.16376	-7.1418	-3.01424	0.807844	0	radar	1.58091	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049
1477010478819609	8.15751	-7.14647	-3.01419	0.80714	0	lidar	2.12285e-314	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205
1477010478869695	8.15663	-7.14569	-3.01225	0.8054	0	radar	2.33303	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484
1477010478919781	8.15097	-7.1495	-3.01222	0.804792	0	lidar	2.12285e-314	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485
1477010478974765	8.14969	-7.14831	-3.01196	0.804549	0	radar	1.40259	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872
1477010479029749	8.14461	-7.15147	-3.01194	0.804021	0	lidar	2.12285e-314	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871
1477010479084702	8.14339	-7.15032	-3.01215	0.80421	0	radar	1.26943	5.9537	-7.7033	6	-7.75	2.72961	1.81974
1477010479139655	8.13906	-7.15282	-3.01213	0.803774	0	lidar	2.12285e-314	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974
1477010479189675	8.13794	-7.15176	-3.01195	0.803597	0	radar	1.07215	6.27	-7.55894	6.25	-7.55	1.9992	1.9992
1477010479239696	8.13417	-7.15361	-3.01193	0.803242	0	lidar	2.12285e-314	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918
1477010479294668	8.133	-7.15248	-3.01201	0.803306	0	radar	1.17145	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911
1477010479349641	8.12978	-7.15374	-3.01201	0.803025	0	lidar	2.12285e-314	6.54947	-7.257	6.55	-7.25	1.81909	1.81909
1477010479399642	8.12874	-7.15273	-3.0124	0.803377	0	radar	0.999104	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996
1477010479449643	8.12609	-7.15333	-3.0124	0.803177	0	lidar	2.12285e-314	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996
1477010479499705	8.12491	-7.15219	-3.0136	0.804269	0	radar	1.84698	6.81357	-6.96259	6.85	-7	1.99752	0.998765
1477010479549767	8.12273	-7.15243	-3.01361	0.804122	0	lidar	2.12285e-314	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765
1477010479604705	8.12157	-7.15128	-3.01476	0.805149	0	radar	1.77261	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023
1477010479659643	8.12011	-7.15091	-3.01477	0.805089	0	lidar	2.12285e-314	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023
1477010479709628	8.11906	-7.14986	-3.01544	0.805679	0	radar	1.17922	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006
1477010479759614	8.11808	-7.1489	-3.01546	0.80569	0	lidar	2.12285e-314	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058
1477010479809654	8.11723	-7.14804	-3.01705	0.807095	0	radar	1.77484	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204
1477010479859695	8.11677	-7.1467	-3.01707	0.807162	0	lidar	2.12285e-314	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195
1477010479909703	8.11598	-7.14589	-3.01997	0.809671	0	radar	4.21196	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844
1477010479959712	8.11617	-7.14413	-3.02	0.809808	0	lidar	2.12285e-314	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829
1477010480014777	8.11564	-7.14358	-3.0204	0.810143	0	radar	0.333471	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603
1477010480069842	8.11634	-7.14125	-3.02043	0.810351	0	lidar	2.12285e-314	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603
1477010480124811	8.11558	-7.14046	-3.02128	0.811064	0	radar	0.840087	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921
1477010480179780	8.11679	-7.13758	-3.02132	0.81134	0	lidar	2.12285e-314	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921
1477010480234745	8.11625	-7.13701	-3.02433	0.81384	0	radar	3.96942	8.45627	-5.87026	8.5	-5.9	2.729	0.909673
1477010480289711	8.1181	-7.1337	-3.02438	0.814185	0	lidar	2.12285e-314	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661
1477010480344702	8.11766	-7.13321	-3.02672	0.816078	0	radar	2.32412	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848
1477010480399693	8.1202	-7.12933	-3.02677	0.816506	0	lidar	2.12285e-314	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848
1477010480449708	8.11996	-7.12903	-3.02806	0.817525	0	radar	0.70776	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994
1477010480499723	8.12299	-7.12457	-3.02812	0.818024	0	lidar	2.12285e-314	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994
1477010480554736	8.12293	-7.12444	-3.03003	0.819521	0	radar	1.38351	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888
1477010480609749	8.1264	-7.11963	-3.03009	0.820071	0	lidar	2.12285e-314	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875
1477010480664832	8.12631	-7.11946	-3.03026	0.820208	0	radar	0.0706115	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317
1477010480719916	8.13033	-7.11394	-3.03033	0.820841	0	lidar	2.12285e-314	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314
1477010480774817	8.13035	-7.11387	-3.03189	0.822043	0	radar	0.93298	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147
1477010480829718	8.13486	-7.10774	-3.03197	0.822749	0	lidar	2.12285e-314	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146
1477010480884675	8.13523	-7.108	-3.03366	0.824036	0	radar	1.18461	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196
1477010480939632	8.14023	-7.10138	-3.03374	0.824805	0	lidar	2.12285e-314	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196
1477010480989675	8.14044	-7.10148	-3.03554	0.826152	0	radar	1.22431	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828
1477010481039719	8.14592	-7.09427	-3.03563	0.826993	0	lidar	2.12285e-314	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826
1477010481094757	8.14619	-7.09441	-3.03668	0.827773	0	radar	0.517642	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538
1477010481149796	8.15214	-7.08652	-3.03678	0.82869	0	lidar	2.12285e-314	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536
1477010481204756	8.15253	-7.08678	-3.03894	0.830272	0	radar	1.77589	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195
1477010481259716	8.15901	-7.07829	-3.03904	0.831262	0	lidar	2.12285e-314	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951
1477010481314716	8.15959	-7.07873	-3.04105	0.832712	0	radar	1.71061	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818
1477010481369717	8.16652	-7.06974	-3.04116	0.833765	0	lidar	2.12285e-314	10.746	-3.7455	10.75	-3.75	1.81816	1.81817
1477010481424777	8.16732	-7.07038	-3.04298	0.835064	0	radar	1.73748	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243
1477010481479837	8.17476	-7.06066	-3.0431	0.8362	0	lidar	2.12285e-314	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243
1477010481534865	8.17564	-7.06136	-3.0433	0.836353	0	radar	0.822791	11.1095	-3.32648	11	-3.3	0.908632	2.72588
1477010481589893	8.18341	-7.05099	-3.04343	0.837554	0	lidar	2.12285e-314	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588
1477010481644844	8.18406	-7.05147	-3.04399	0.837953	0	radar	0.627818	10.9851	-2.95299	11.1	-3	0.909905	2.72971
1477010481699796	8.19218	-7.04042	-3.04412	0.839224	0	lidar	2.12285e-314	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968
1477010481754772	8.19281	-7.04086	-3.04304	0.83849	0	radar	0.865012	11.0233	-2.67356	11.15	-2.7	0	2.72847
1477010481809749	8.20102	-7.02923	-3.04318	0.839808	0	lidar	2.12285e-314	11.1324	-2.55807	11.15	-2.55	0	2.72844
1477010481864748	8.20182	-7.02982	-3.04232	0.839221	0	radar	0.976949	11.2541	-2.42353	11.15	-2.4	0	2.72732
1477010481919747	8.21021	-7.0176	-3.04247	0.840592	0	lidar	2.12285e-314	11.1569	-2.2658	11.15	-2.25	0	2.72732
1477010481974721	8.21092	-7.01808	-3.04482	0.842256	0	radar	2.43523	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856
1477010482029695	8.21981	-7.0051	-3.04498	0.84371	0	lidar	2.12285e-314	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856
1477010482084691	8.22065	-7.00571	-3.0427	0.842151	0	radar	2.44229	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747
1477010482139688	8.22947	-6.9922	-3.04287	0.843639	0	lidar	2.12285e-314	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745
1477010482194770	8.23021	-6.9927	-3.04226	0.843229	0	radar	0.846252	11.3341	-1.51762	11.25	-1.5	0	2.72321
1477010482249852	8.2392	-6.97861	-3.04243	0.844768	0	lidar	2.12285e-314	11.2625	-1.34833	11.25	-1.35	0	2.72321
1477010482304826	8.23989	-6.97905	-3.04025	0.843247	0	radar	2.24841	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856
1477010482359800	8.24881	-6.96447	-3.04043	0.844818	0	lidar	2.12285e-314	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856
1477010482414762	8.24915	-6.96458	-3.03683	0.842255	0	radar	4.90168	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916
1477010482469725	8.25783	-6.9495	-3.03702	0.843846	0	lidar	2.12285e-314	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913
1477010482524680	8.25799	-6.94944	-3.03508	0.842434	0	radar	1.80634	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952
1477010482579636	8.2666	-6.93387	-3.03528	0.844056	0	lidar	2.12285e-314	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949
1477010482629713	8.26655	-6.93361	-3.03033	0.840365	0	radar	9.91841	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692
1477010482679790	8.2747	-6.91788	-3.03053	0.841972	0	lidar	2.12285e-314	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691
1477010482734821	8.27445	-6.91743	-3.02813	0.840111	0	radar	3.04756	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579
1477010482789852	8.28225	-6.90167	-3.02833	0.841698	0	lidar	2.12285e-314	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579
1477010482844758	8.28177	-6.90102	-3.02461	0.838733	0	radar	7.08158	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655
1477010482899664	8.28905	-6.88531	-3.02482	0.840286	0	lidar	2.12285e-314	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655
1477010482954714	8.28825	-6.88437	-3.02132	0.837385	0	radar	7.36947	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268
1477010483009765	8.29501	-6.86871	-3.02152	0.838904	0	lidar	2.12285e-314	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826
1477010483064783	8.29396	-6.86755	-3.01924	0.836936	0	radar	4.6401	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784
1477010483119802	8.3004	-6.85188	-3.01945	0.838437	0	lidar	2.12285e-314	9.56967	0.149506	9.55	0.15	-1.81757	0.908775
1477010483174816	8.29928	-6.85066	-3.0162	0.835556	0	radar	8.10266	9.56225	0.148577	9.4	0.15	-2.72659	0
1477010483229830	8.30511	-6.83526	-3.01641	0.837002	0	lidar	2.12285e-314	9.25348	0.150166	9.25	0.15	-2.72658	0
1477010483284790	8.30351	-6.83362	-3.01334	0.834153	0	radar	9.41413	9.0821	0.207802	9.1	0.2	-2.72925	0.909752
1477010483339750	8.30879	-6.81828	-3.01354	0.835561	0	lidar	2.12285e-314	8.93575	0.243169	8.95	0.25	-2.72926	0.909752
1477010483394739	8.30706	-6.81654	-3.01042	0.832527	0	radar	10.7607	8.94634	0.26481	8.8	0.25	-2.72783	0
1477010483449729	8.3118	-6.80143	-3.01062	0.833886	0	lidar	2.12285e-314	8.64483	0.254352	8.65	0.25	-2.7278	0
1477010483504796	8.30959	-6.79928	-3.00778	0.830971	0	radar	12.2164	8.46866	0.251128	8.5	0.25	-2.72395	0
1477010483559863	8.31379	-6.78443	-3.00798	0.83228	0	lidar	2.12285e-314	8.35775	0.250149	8.35	0.25	-2.72395	0
1477010483614752	8.3114	-6.78213	-3.00527	0.829353	0	radar	13.1849	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929
1477010483669641	8.31493	-6.76774	-3.00547	0.830589	0	lidar	2.12285e-314	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929
1477010483719651	8.312	-6.76499	-3.00162	0.826212	0	radar	24.4369	7.74678	0.154598	7.85	0.15	-3.9992	0
1477010483769662	8.3148	-6.75093	-3.00182	0.827381	0	lidar	2.12285e-314	7.63715	0.143302	7.65	0.15	-3.99916	0
1477010483819695	8.31176	-6.7481	-3.00029	0.82545	0	radar	13.0437	7.61982	0.157052	7.55	0.15	-1.99868	0
1477010483869729	8.31421	-6.73419	-3.00048	0.826587	0	lidar	2.12285e-314	7.43926	0.160393	7.45	0.15	-1.99866	0
1477010483924750	8.3109	-6.73115	-2.99828	0.823699	0	radar	18.4917	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734
1477010483979771	8.31278	-6.7177	-2.99847	0.824771	0	lidar	2.12285e-314	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734
1477010484034750	8.30919	-6.71444	-2.99714	0.822877	0	radar	16.5817	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889
1477010484089729	8.31057	-6.70158	-2.99732	0.823876	0	lidar	2.12285e-314	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889
1477010484144737	8.30681	-6.6982	-2.9962	0.822188	0	radar	17.2133	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792
1477010484199745	8.30774	-6.68594	-2.99637	0.823117	0	lidar	2.12285e-314	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792
1477010484254726	8.30388	-6.68251	-2.99527	0.821383	0	radar	18.0276	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188
1477010484309708	8.30433	-6.67084	-2.99544	0.822242	0	lidar	2.12285e-314	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878
1477010484364662	8.30036	-6.66734	-2.99473	0.821023	0	radar	17.5892	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941
1477010484419617	8.30023	-6.65666	-2.99488	0.821777	0	lidar	2.12285e-314	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937
1477010484469697	8.29607	-6.65305	-2.99544	0.822587	0	radar	18.3188	6.35624	-1.10001	6.35	-1.1	0	-2.99522
1477010484519778	8.29577	-6.64305	-2.99559	0.823282	0	lidar	2.12285e-314	6.36321	-1.25111	6.35	-1.25	0	-2.99519
1477010484574760	8.29163	-6.63949	-2.99606	0.823942	0	radar	17.8753	6.30992	-1.40686	6.35	-1.4	0	-2.72817
1477010484629742	8.29114	-6.63017	-2.9962	0.824578	0	lidar	2.12285e-314	6.35537	-1.55723	6.35	-1.55	0	-2.72817
1477010484684762	8.28729	-6.62688	-2.9969	0.825583	0	radar	16.0231	6.50996	-1.74616	6.35	-1.7	0	-2.72628
1477010484739782	8.28664	-6.61818	-2.99702	0.826165	0	lidar	2.12285e-314	6.35448	-1.83673	6.35	-1.85	0	-2.72628
1477010484794696	8.28277	-6.61488	-2.99769	0.827091	0	radar	16.083	6.38849	-2.02257	6.35	-2	0	-2.73154
1477010484849611	8.28195	-6.60685	-2.99781	0.827616	0	lidar	2.12285e-314	6.35078	-2.13767	6.35	-2.15	0	-2.73152
1477010484899694	8.27807	-6.60357	-2.99865	0.828789	0	radar	16.5134	6.28921	-2.27735	6.35	-2.3	0	-2.99503
1477010484949777	8.27705	-6.5962	-2.99876	0.829254	0	lidar	2.12285e-314	6.33355	-2.43768	6.35	-2.45	0	-2.99503
1477010485004722	8.27331	-6.59307	-3.00042	0.831572	0	radar	18.9157	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73
